0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	2	1	1	2	0	0	0	1	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	3	3	3	2	2	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	0	0	2	5	3	4	5	3	0	2	5	6	1	4	1	0	0	0	0	0	0	0	0	0	1	2	1	2	3	2	1	1	0	0	1	1	0	2	1	1	3	6	6	5	4	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	2	1	0	0	0	2	5	2	7	11	6	2	4	8	9	8	7	3	1	0	0	0	0	0	0	0	0	1	5	8	11	12	5	2	4	2	1	1	1	0	2	4	4	5	5	3	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	0	0	0	2	2	4	11	12	6	1	3	6	5	4	6	2	1	1	0	0	0	0	0	0	0	1	7	11	14	16	11	12	14	7	2	2	0	2	3	8	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	0	0	0	0	1	1	2	2	5	9	5	3	2	1	2	3	1	2	2	0	0	0	0	0	0	0	0	0	2	5	4	4	9	4	16	28	20	7	1	3	5	12	17	8	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	4	4	4	3	2	2	4	2	4	2	7	4	1	2	1	5	4	3	6	6	4	2	2	2	0	0	0	0	0	0	1	2	2	1	5	3	9	27	32	16	6	7	3	23	21	5	1	1	3	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	6	8	8	7	6	7	6	6	5	11	13	3	4	9	10	9	9	9	11	11	7	4	6	4	1	1	1	1	1	0	0	0	2	3	6	6	9	11	17	29	17	20	32	32	14	5	4	6	6	1	1	1	2	2	2	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	4	7	2	5	4	3	3	2	15	20	13	13	12	9	4	6	4	7	6	4	1	6	3	0	1	1	0	0	0	0	1	2	3	2	7	3	2	9	21	34	43	42	22	3	4	4	10	7	2	1	1	1	1	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	2	3	4	3	0	0	1	3	17	17	4	11	6	4	7	6	4	1	1	1	2	4	2	0	0	0	0	0	0	1	2	1	1	2	5	4	2	6	4	17	29	19	9	5	3	7	8	3	4	2	2	2	3	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	6	6	1	4	5	2	1	1	3	16	14	5	5	2	6	13	8	3	7	4	2	1	2	1	0	0	0	0	0	1	1	1	1	1	2	3	2	0	2	4	7	6	6	1	3	2	5	11	13	12	5	5	5	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	8	7	2	3	4	4	2	2	2	15	13	1	0	1	4	13	14	8	12	12	4	1	1	1	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	2	1	2	6	5	5	8	9	19	29	16	2	3	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	6	6	2	1	1	2	1	2	7	13	15	7	2	1	0	11	12	4	8	12	9	6	4	2	1	0	0	0	0	0	0	3	2	1	3	0	1	0	1	0	0	2	5	4	5	4	20	29	25	14	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	3	3	3	1	1	1	3	1	11	6	20	14	9	7	6	20	15	21	16	12	10	7	13	7	3	0	0	0	0	0	0	5	12	13	7	6	7	5	2	1	1	3	0	3	7	17	21	12	7	7	3	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	3	4	3	3	4	3	2	15	42	55	32	10	13	12	18	64	79	46	7	12	22	32	17	0	2	0	0	0	0	1	7	22	33	34	28	18	6	1	5	6	5	2	3	13	23	12	1	4	3	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	5	7	5	5	4	2	1	1	16	67	91	48	18	15	14	32	112	141	68	15	8	24	51	32	8	3	1	0	0	0	0	7	17	23	36	38	12	7	5	6	8	4	0	0	13	16	7	5	2	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	6	4	1	2	0	1	0	1	13	60	78	40	31	21	24	57	109	134	63	13	22	23	49	43	7	2	2	1	0	0	0	6	4	5	9	27	24	14	3	5	5	2	1	4	15	11	2	3	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	4	2	0	2	1	1	1	4	12	29	49	14	9	22	24	27	51	35	89	52	15	5	39	37	9	2	0	1	0	0	1	3	6	4	4	11	27	25	9	2	1	2	1	10	18	8	2	1	1	0	0	1	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	2	1	3	1	3	6	5	3	14	26	43	38	50	49	35	49	69	111	81	26	29	44	25	3	2	1	1	1	1	0	1	4	7	3	2	13	29	16	5	3	0	4	16	19	7	1	1	3	2	4	6	4	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	2	1	2	3	4	7	4	3	14	2	33	60	55	28	14	34	75	93	60	24	21	35	18	4	1	1	1	1	0	1	0	2	5	5	5	7	17	24	7	12	7	10	21	13	4	1	4	8	11	11	7	2	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	2	1	1	0	2	3	3	3	10	20	11	38	20	10	15	3	36	34	11	14	19	20	5	3	2	1	0	0	0	1	0	2	3	0	3	1	11	33	34	19	12	5	23	16	7	5	4	12	10	7	4	1	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	2	0	0	2	1	0	0	2	12	25	21	22	15	4	12	15	13	8	7	5	11	13	4	0	0	1	1	0	0	0	1	2	1	2	3	2	9	25	43	21	16	28	30	9	8	14	15	7	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	1	2	2	4	17	23	15	7	9	3	7	9	7	10	6	3	6	8	3	0	1	0	0	0	0	1	1	2	1	2	4	3	2	8	29	37	3	34	26	8	3	19	21	6	4	4	3	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	2	3	3	5	7	11	11	3	4	7	5	5	13	10	6	6	1	3	3	1	1	0	0	0	0	1	2	1	1	4	5	7	1	2	2	16	40	42	38	13	5	13	22	14	8	7	7	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	1	2	4	7	8	2	4	4	7	8	6	10	9	3	7	10	3	6	7	4	0	2	1	0	0	0	0	0	1	0	6	11	23	29	19	5	0	2	5	27	48	32	7	8	22	16	1	1	3	5	1	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1	2	1	10	14	8	6	5	6	15	16	12	7	6	0	11	20	14	10	8	4	1	2	1	0	0	0	0	0	0	1	10	23	39	54	37	8	1	1	2	13	20	18	5	15	25	13	3	0	3	4	5	4	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	5	7	12	17	8	3	2	3	13	18	6	12	5	6	1	15	38	39	17	15	5	0	1	1	1	0	0	0	0	0	1	10	16	14	43	46	13	3	3	3	3	2	4	6	19	22	3	3	1	2	2	6	10	5	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	10	9	14	16	7	4	3	2	12	18	11	9	9	9	6	18	41	36	35	25	7	1	1	0	0	0	0	0	0	0	1	8	6	7	17	39	27	7	5	1	2	1	2	6	26	22	2	1	1	4	9	12	13	11	2	3	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	11	5	9	7	6	5	4	0	9	12	9	3	2	8	3	12	29	11	30	22	5	0	1	0	0	0	0	0	0	0	1	5	6	6	4	27	47	23	3	2	3	0	0	13	32	21	4	4	8	12	13	10	3	11	8	6	6	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	9	9	4	2	3	3	3	0	8	6	4	1	4	3	5	5	17	31	21	10	3	1	0	0	0	0	0	0	0	0	1	2	3	6	8	22	52	40	11	7	5	3	1	19	36	14	0	9	15	9	4	5	5	6	7	3	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	4	5	1	4	4	4	3	1	8	14	11	7	2	1	2	1	12	21	9	2	1	1	0	0	0	0	0	0	0	0	0	1	2	4	2	7	37	53	23	1	4	4	6	29	42	15	6	16	14	3	1	2	1	2	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	4	4	0	2	0	2	3	9	13	8	6	2	3	2	1	7	10	8	5	3	1	0	0	0	0	0	0	0	0	0	1	0	5	7	10	12	43	36	8	2	2	7	42	46	12	18	26	8	3	3	1	1	2	2	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	1	3	2	2	1	1	2	8	5	0	3	3	5	1	1	6	5	2	3	2	0	0	0	0	0	0	0	0	0	0	3	9	15	13	4	6	30	47	17	2	3	10	53	51	4	36	38	10	1	5	2	0	3	1	5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	1	1	1	1	1	1	1	7	8	7	8	9	7	1	2	10	12	8	6	5	0	0	0	0	0	0	0	0	0	1	5	29	41	19	2	8	16	56	38	11	4	25	69	50	27	52	42	13	6	6	6	6	8	8	5	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	0	1	1	1	0	8	7	12	22	15	5	2	3	9	14	10	11	7	2	0	0	1	0	0	0	0	0	2	10	57	88	45	15	7	17	52	63	19	7	41	86	45	20	44	30	1	5	3	10	3	16	12	2	7	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	1	0	1	2	0	0	3	13	20	27	28	8	1	5	2	5	10	2	7	6	3	0	0	1	0	0	0	0	0	2	22	79	113	79	22	12	3	35	88	59	16	53	96	45	10	20	19	8	4	11	25	26	20	8	7	12	9	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	0	1	1	1	2	5	16	25	31	26	8	8	5	2	4	10	9	2	2	2	1	0	0	0	0	0	0	0	2	29	61	52	66	39	14	5	20	88	97	38	66	96	35	13	7	2	7	14	31	34	22	10	6	5	11	6	3	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	1	1	1	5	2	12	5	18	4	18	10	2	0	5	7	4	4	1	1	0	0	0	0	0	0	0	0	3	26	28	11	24	21	8	3	11	60	127	54	93	82	16	26	40	47	44	39	31	16	8	6	8	3	7	4	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	3	8	10	5	11	20	24	20	19	12	4	6	8	3	1	3	3	1	1	0	0	0	0	0	0	0	2	15	19	7	6	14	9	8	2	32	116	167	136	50	13	25	60	79	72	28	10	14	8	8	8	10	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	4	11	15	9	12	16	19	18	5	13	9	5	5	5	3	4	2	0	0	0	0	0	0	0	0	0	2	7	7	6	1	14	27	15	1	13	70	139	103	31	4	20	42	26	60	25	5	10	6	0	2	8	7	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
